strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,parent_selection_method_1,parent_selection_method_2,replacement_selection_method_1,replacement_selection_method_2
51,34,36,34,43,1.47,31.034750455186337,100,elite,elite,deterministic_tournament,boltzmann
51,34,36,34,43,1.47,31.034750455186337,100,elite,elite,deterministic_tournament,boltzmann
51,34,36,34,43,1.47,31.034750455186337,100,elite,elite,deterministic_tournament,boltzmann
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
41,47,42,32,36,1.86,32.46653035841534,100,elite,elite,probabilistic_tournament,elite
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
51,42,40,35,30,1.67,31.185041357953267,100,elite,elite,probabilistic_tournament,roulette
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
42,47,30,39,40,1.87,31.260696707033127,100,elite,elite,probabilistic_tournament,ranking
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
54,44,40,33,27,1.48,33.63910769722008,100,elite,elite,probabilistic_tournament,universal
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
46,46,36,35,35,1.87,33.51758922955513,100,elite,elite,probabilistic_tournament,deterministic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
47,36,38,36,41,1.98,31.50504208945708,100,elite,elite,probabilistic_tournament,probabilistic_tournament
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
41,46,44,34,33,1.88,32.58949275271682,100,elite,elite,probabilistic_tournament,boltzmann
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
52,38,39,34,35,1.86,34.01467680882624,100,elite,elite,boltzmann,elite
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
44,41,51,30,32,1.96,33.53269547465828,100,elite,elite,boltzmann,roulette
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
52,44,41,33,28,1.86,35.7439563143449,100,elite,elite,boltzmann,ranking
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
43,45,52,33,25,1.93,34.03033967354629,100,elite,elite,boltzmann,universal
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
48,38,43,32,37,1.92,33.87290965335318,100,elite,elite,boltzmann,deterministic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
46,40,38,35,39,1.79,31.454587199346218,100,elite,elite,boltzmann,probabilistic_tournament
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,52,39,30,34,1.85,33.689622233094546,100,elite,elite,boltzmann,boltzmann
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
43,46,40,33,36,1.96,32.85968526829933,100,elite,roulette,elite,elite
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
47,46,33,35,37,1.94,33.654287994188024,100,elite,roulette,elite,roulette
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
41,46,41,30,40,1.87,32.4185054641907,100,elite,roulette,elite,ranking
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
45,44,40,34,35,1.79,31.951585044110768,100,elite,roulette,elite,universal
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
42,43,41,36,36,1.83,31.49514394400572,100,elite,roulette,elite,deterministic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
45,45,37,32,39,1.93,33.494725938096856,100,elite,roulette,elite,probabilistic_tournament
44,45,38,33,38,1.88,33.058371109877996,100,elite,roulette,elite,boltzmann
